"","main_image","screen_type","display_name","cpu_cores","sim","wireless_charging","removable_battery","card_slot","double_back_cam","fast_charge","flash","connectivity_bluetooth","connectivity_lightning","connectivity_minijack","connectivity_nfc","connectivity_usb","connectivity_usb_type_c","connectivity_wifi","control_natural_keyboard","control_touchscreen","protection_dust_resistant","protection_rugged","protection_water_resistant","sensor_accelerometer","sensor_altimeter","sensor_barometer","sensor_compass","sensor_fingerprint","sensor_gyroscope","sensor_hall","sensor_heartbeat_meter","sensor_iris_scanner","sensor_light","sensor_oximeter","sensor_proximity","sensor_tango","battery_capacity","cam_megapixels","cpu_power","diagonal_size","price_max","price_min","ram","release_year","reviews_count","reviewscore","selfie_cam_megapixels","shop_count","speaking_autonomy","stanby_autonomy","storage","weight","connection_network_0","connection_network_1","mobile_type_0","mobile_type_1","manufacturer_id_0","manufacturer_id_1","manufacturer_id_2","manufacturer_id_3","manufacturer_id_4","manufacturer_id_5","manufacturer_id_6","manufacturer_id_7","manufacturer_id_8","manufacturer_id_9","manufacturer_id_10","manufacturer_id_11","manufacturer_id_12","manufacturer_id_13","manufacturer_id_14","manufacturer_id_15","manufacturer_id_16","manufacturer_id_17","manufacturer_id_18","manufacturer_id_19","manufacturer_id_20","manufacturer_id_21","manufacturer_id_22","manufacturer_id_23","manufacturer_id_24","manufacturer_id_25","manufacturer_id_26","manufacturer_id_27","manufacturer_id_28","manufacturer_id_29","manufacturer_id_30","manufacturer_id_31","manufacturer_id_32","manufacturer_id_33","manufacturer_id_34","manufacturer_id_35","manufacturer_id_36","manufacturer_id_37","manufacturer_id_38","manufacturer_id_39","manufacturer_id_40","manufacturer_id_41","manufacturer_id_42","manufacturer_id_43","manufacturer_id_44","manufacturer_id_45","manufacturer_id_46","manufacturer_id_47","manufacturer_id_48","manufacturer_id_49","manufacturer_id_50","manufacturer_id_51","manufacturer_id_52","manufacturer_id_53","manufacturer_id_54","manufacturer_id_55","manufacturer_id_56","manufacturer_id_57","manufacturer_id_58","manufacturer_id_59","manufacturer_id_60","manufacturer_id_61","manufacturer_id_62","manufacturer_id_63","manufacturer_id_64","manufacturer_id_65","manufacturer_id_66","manufacturer_id_67","manufacturer_id_68","manufacturer_id_69","manufacturer_id_70","operating_system_0","operating_system_1","operating_system_2","operating_system_3","height","width","depth","vertical_resolution","horizontal_resolution","count_empty_fields","height_depth_area_norm","height_width_area_norm","volume_norm","width_depth_area_norm","screen_res_norm"
"7634031","https://d.scdn.gr/images/sku_main_images/007634/7634031/medium_20160803161758_microsoft_lumia_550_8gb.jpeg","LCD capacitive touchscreen, 16M colors","Microsoft Lumia 550 (8GB)","5.0","1","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","2100","5.0","1.1","4.7","121.52","99.9","1.0","2015.0","52.0","3.94231","2.0","2.0","17.0","672.0","8.0","141.9","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","136.1","67.8","9.9","1280.0","720.0","0","36.706811357","96.0602935661","45.0375065082","25.9079138489","960.0"
"7634034","https://c.scdn.gr/images/sku_main_images/007634/7634034/medium_20151011103427_microsoft_lumia_950_xl_32gb.jpeg","AMOLED capacitive touchscreen, 16M colors","Microsoft Lumia 950 XL (32GB)","7.0","1","1.0","1.0","1.0","0.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","3340","20.0","2.0","5.7","435.0","435.0","3.0","2015.0","44.0","4.29545","5.0","1.0","25.0","288.0","32.0","165.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","151.9","78.4","8.1","2560.0","1440.0","0","35.0769154858","109.128181511","45.8619959677","25.2","1920.0"
"7653378","https://c.scdn.gr/images/sku_main_images/007653/7653378/medium_20151013154342_elephone_p8000_16gb.jpeg","IPS LCD capacitive touchscreen","Elephone P8000 (16GB)","11.0","2","0.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","4165","13.0","1.3","5.5","195.0","165.0","3.0","2015.0","11.0","3.72727","5.0","11.0","21.0","268.0","16.0","203.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","155.2","76.6","9.2","1920.0","1080.0","0","37.7867701716","109.033572811","47.8229216117","26.546562866","1440.0"
"7655259","https://c.scdn.gr/images/sku_main_images/007655/7655259/medium_20151014101314_nokia_222_dual.jpeg","TFT LCD, 64K colors","Nokia 222 Dual","1.0","2","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","-0.0","-0.0","0.0","-0.0","-0.0","-0.0","-0.0","-0.0","0.0","-0.0","0.0","-0.0","1100","2.0","0.85","2.4","54.56","44.49","0.58","2015.0","8.0","2.375","0.9","20.0","20.0","504.0","0.0","79.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","116.0","50.0","12.9","320.0","240.0","20","38.6833297429","76.1577310586","42.1378689326","25.3968501984","277.128129211"
"7697920","https://d.scdn.gr/images/sku_main_images/007697/7697920/medium_20151019160611_doogee_galicia_pro_16gb.jpeg","IPS LCD capasitive screen. 160K colors","Doogee Galicia X5 Pro (16GB)","5.0","2","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","2400","5.0","1.0","5.0","170.0","98.82","2.0","2015.0","55.0","4.0","2.0","4.0","11.7","315.0","16.0","130.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","143.0","72.2","8.8","1280.0","720.0","2","35.4739340925","101.610038874","44.9557556899","25.2063484067","960.0"
"7722735","https://d.scdn.gr/images/sku_main_images/007722/7722735/medium_20151021140006_htc_desire_728g_16gb.jpeg","Super LCD Capasitive screen","HTC Desire 728G (16GB)","11.0","2","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","2800","13.0","1.3","5.5","278.0","277.0","1.5","2015.0","0.0","0.0","5.0","3.0","26.0","496.0","16.0","153.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","157.9","77.8","7.87","1280.0","720.0","0","35.251567341","110.83600498","45.8964209138","24.7444135109","960.0"
"7723431","https://a.scdn.gr/images/sku_main_images/007723/7723431/medium_20151222122736_doogee_valencia_2_plus_16gb.jpeg","IPS capacitance screen, 160K Colors","Doogee Valencia 2 Y100 Plus (16GB)","5.0","2","0.0","1.0","1.0","0.0","1.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","3000","13.0","1.0","5.5","115.0","109.0","2.0","2015.0","9.0","2.66667","8.0","3.0","15.4","363.0","16.0","170.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","152.0","74.0","8.5","1280.0","720.0","2","35.9444015112","106.056588669","45.7261613492","25.079872408","960.0"
"7750303","https://d.scdn.gr/images/sku_main_images/007750/7750303/medium_20151026132934_huawei_y5.jpeg","IPS LCD capacitive touchscreen, 16M colors","Huawei Honor Y5 (8GB)","5.0","1","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","2000","5.0","1.1","4.5","110.0","98.9","1.0","2015.0","20.0","3.9","2.0","4.0","7.0","280.0","8.0","142.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","135.9","67.7","10.0","854.0","480.0","0","36.8646171823","95.91887197","45.1442776676","26.0192236625","640.249951191"
"7750919","https://c.scdn.gr/images/sku_main_images/007750/7750919/medium_20151026143950_meizu_m2_16gb.jpeg","IPS LCD capacitive touchscreen, 16M colors","Meizu M2 (16GB)","5.0","2","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","2500","13.0","1.3","5.0","214.4","139.9","2.0","2015.0","16.0","4.375","5.0","3.0","23.0","680.0","16.0","131.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","140.1","68.9","8.7","1280.0","720.0","0","34.9123187428","98.2491221335","43.7917401701","24.4832595869","960.0"
"7751495","https://c.scdn.gr/images/sku_main_images/007751/7751495/medium_20151026170724_huawei_y6_8gb.jpeg","IPS LCD capacitive touchscreen, 16M colors","Huawei Honor Y6 (8GB)","5.0","1","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","2200","8.0","1.1","5.0","132.68","132.68","1.0","2015.0","9.0","4.22222","2.0","1.0","10.0","280.0","8.0","125.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","143.5","72.1","8.5","1280.0","720.0","0","34.9249194702","101.717009394","44.4701605284","24.7558073995","960.0"
"7753482","https://b.scdn.gr/images/sku_main_images/007753/7753482/medium_20151027105926_nokia_222_single.jpeg","TFT LCD, 64K colors","Nokia 222 Single","1.0","1","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","-0.0","-0.0","-0.0","-0.0","-0.0","-0.0","-0.0","-0.0","0.0","-0.0","0.0","0.0","1100","2.0","0.84","2.4","49.9","42.9","0.58","2015.0","2.0","4.5","0.9","7.0","20.0","504.0","0.0","79.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","116.0","50.0","12.9","320.0","240.0","20","38.6833297429","76.1577310586","42.1378689326","25.3968501984","277.128129211"
"7780575","https://c.scdn.gr/images/sku_main_images/007780/7780575/medium_20160803140652_lenovo_vibe_p1m_16gb.jpeg","IPS LCD capacitive touchscreen, 16M colors","Lenovo Vibe P1m (16GB)","5.0","2","0.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","4000","8.0","1.0","5.0","139.9","139.9","2.0","2015.0","75.0","4.02667","5.0","1.0","36.0","566.0","16.0","148.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","141.0","71.8","9.3","1280.0","720.0","0","36.2118765048","100.617095963","45.492747707","25.8406656261","960.0"
"7801410","https://a.scdn.gr/images/sku_main_images/007801/7801410/medium_20160802163900_lg_v10_32gb.jpeg","IPS Quantum LCD capacitive touchscreen, 16M colors","LG V10 (32GB)","6.0","1","0.0","1.0","1.0","0.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","3000","16.0","1.8","5.7","700.0","700.0","4.0","2015.0","121.0","4.6281","5.0","1.0","20.0","440.0","32.0","192.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","159.6","79.3","8.6","2560.0","1440.0","0","37.0480768732","112.500133333","47.7457634281","26.1147467918","1920.0"
"7811257","https://a.scdn.gr/images/sku_main_images/007811/7811257/medium_20160803103708_lg_nexus_5x_32gb.jpeg","IPS LCD Capacitive touchscreen, 16M colors","LG Nexus 5X (32GB)","6.0","1","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","2700","12.3","1.8","5.2","525.2","253.0","2.0","2015.0","102.0","4.68627","5.0","22.0","16.7","320.0","32.0","136.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","147.0","72.6","7.9","1920.0","1080.0","2","34.077852045","103.30634056","43.8490661749","23.9486951628","1440.0"
"7834139","https://a.scdn.gr/images/sku_main_images/007834/7834139/medium_20151109141401_oneplus_oneplus_x_16gb.jpeg","AMOLED capacitive touchscreen, 16M colors","OnePlus X (16GB)","5.0","2","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2525","13.0","2.3","5.0","405.0","405.0","3.0","2015.0","13.0","4.61538","8.0","1.0","16.6","305.0","16.0","138.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","140.0","69.0","6.9","1920.0","1080.0","3","31.0805405358","98.2852990024","40.5454451003","21.8197158552","1440.0"
"7860520","https://d.scdn.gr/images/sku_main_images/007860/7860520/medium_20151112170402_coolpad_modena_8gb.jpeg","IPS LCD capacitive touchscreen, 16M colors","Coolpad Modena (8GB)","5.0","2","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","2500","8.0","1.2","5.5","123.5","99.99","1.0","2015.0","10.0","3.7","2.0","9.0","10.0","330.0","8.0","158.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","153.0","77.5","8.6","960.0","540.0","0","36.2739576005","108.892148477","46.7193933518","25.8166612869","720.0"
"7868248","https://b.scdn.gr/images/sku_main_images/007868/7868248/medium_20151113164027_caterpillar_b30.jpeg","TFT","Caterpillar B30","1.0","1","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1000","2.0","0.82","2.0","86.8","80.0","0.56","2015.0","1.0","5.0","0.8","4.0","9.5","240.0","1.0","101.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","118.0","54.0","16.0","220.0","176.0","4","43.4511219648","79.8248081739","46.7159569905","29.3938769134","196.77398202"
"7904356","https://a.scdn.gr/images/sku_main_images/007904/7904356/medium_20151119135310_alcatel_onetouch_1016d.jpeg","TFT 262K color","Alcatel OneTouch 1016D","1.0","2","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.0","-0.0","-0.0","-0.0","-0.0","-0.0","-0.0","0.0","-0.0","0.0","-0.0","400","0.4","0.73","1.8","28.0","16.1","0.53","2015.0","6.0","3.33333","0.8","8.0","3.0","160.0","0.0","63.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","108.0","45.0","12.55","160.0","128.0","22","36.8157574959","69.7137002317","39.3634660095","23.7644692766","143.10835056"
"7945421","https://c.scdn.gr/images/sku_main_images/007945/7945421/medium_20151125160919_doogee_f5_16gb.jpeg","IPS OGS Full lamination technology, 16M Colors","Doogee F5 (16GB)","11.0","2","0.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","2660","13.0","1.3","5.5","195.0","165.16","3.0","2015.0","39.0","4.02564","5.0","5.0","13.8","72.0","16.0","171.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","152.3","76.9","7.8","1920.0","1080.0","1","34.46650548","108.221393449","45.0374315714","24.4912229176","1440.0"
