"","worst_deal","better_deal","binary_target"
"11867","10620346.0","8153619.0","0.0"
"11868","8153619.0","8880414.0","1.0"
"11869","8880414.0","8153619.0","0.0"
"11870","8153619.0","11890963.0","1.0"
"11871","11890963.0","8153619.0","0.0"
"11872","8153619.0","10529304.0","1.0"
"11873","10529304.0","8153619.0","0.0"
"11874","8153619.0","7723431.0","1.0"
"11875","7723431.0","8153619.0","0.0"
"11876","8153619.0","10977749.0","1.0"
"11877","10977749.0","8153619.0","0.0"
"11878","8153619.0","11999487.0","1.0"
"11879","11999487.0","8153619.0","0.0"
"11880","8153619.0","10766459.0","1.0"
"11881","10766459.0","8153619.0","0.0"
"11882","8153619.0","9669402.0","1.0"
"11883","9669402.0","8153619.0","0.0"
"11884","8153619.0","11414294.0","1.0"
"11885","11414294.0","8153619.0","0.0"
"11886","8153619.0","10021828.0","1.0"
"11887","10021828.0","8153619.0","0.0"
"11888","8153619.0","8784094.0","1.0"
"11889","8784094.0","8153619.0","0.0"
"11890","8153619.0","9608073.0","1.0"
"11891","9608073.0","8153619.0","0.0"
"11892","8153619.0","11273339.0","1.0"
"11893","11273339.0","8153619.0","0.0"
"11894","8153619.0","8281639.0","1.0"
"11895","8281639.0","8153619.0","0.0"
"11896","8153619.0","10742492.0","1.0"
"11897","10742492.0","8153619.0","0.0"
"11898","8153619.0","10597333.0","1.0"
"11899","10597333.0","8153619.0","0.0"
"11900","6536691.0","10858159.0","1.0"
"11901","10858159.0","6536691.0","0.0"
"11902","6536691.0","10729050.0","1.0"
"11903","10729050.0","6536691.0","0.0"
"11904","6536691.0","10631640.0","1.0"
"11905","10631640.0","6536691.0","0.0"
"11906","6536691.0","9898380.0","1.0"
"11907","9898380.0","6536691.0","0.0"
"11908","6536691.0","8145112.0","1.0"
"11909","8145112.0","6536691.0","0.0"
"11910","6536691.0","11775269.0","1.0"
"11911","11775269.0","6536691.0","0.0"
"11912","6536691.0","6918108.0","1.0"
"11913","6918108.0","6536691.0","0.0"
"11914","6536691.0","9896674.0","1.0"
"11915","9896674.0","6536691.0","0.0"
"11916","6536691.0","9454972.0","1.0"
"11917","9454972.0","6536691.0","0.0"
"11918","6536691.0","8340504.0","1.0"
"11919","8340504.0","6536691.0","0.0"
"11920","6536691.0","6871862.0","1.0"
"11921","6871862.0","6536691.0","0.0"
"11922","6536691.0","9986194.0","1.0"
"11923","9986194.0","6536691.0","0.0"
"11924","6536691.0","10297324.0","1.0"
"11925","10297324.0","6536691.0","0.0"
"11926","6536691.0","9535232.0","1.0"
"11927","9535232.0","6536691.0","0.0"
"11928","6536691.0","8783760.0","1.0"
"11929","8783760.0","6536691.0","0.0"
"11930","6536691.0","9524580.0","1.0"
"11931","9524580.0","6536691.0","0.0"
"11932","6536691.0","9188134.0","1.0"
"11933","9188134.0","6536691.0","0.0"
"11934","6536691.0","10644470.0","1.0"
"11935","10644470.0","6536691.0","0.0"
"11936","6536691.0","11599517.0","1.0"
"11937","11599517.0","6536691.0","0.0"
"11938","6536691.0","9969844.0","1.0"
"11939","9969844.0","6536691.0","0.0"
"11940","11943489.0","10529304.0","1.0"
"11941","10529304.0","11943489.0","0.0"
"11942","11943489.0","11999487.0","1.0"
"11943","11999487.0","11943489.0","0.0"
"11944","11943489.0","11890963.0","1.0"
"11945","11890963.0","11943489.0","0.0"
"11946","11943489.0","11414294.0","1.0"
"11947","11414294.0","11943489.0","0.0"
"11948","11943489.0","11328639.0","1.0"
"11949","11328639.0","11943489.0","0.0"
"11950","11943489.0","8784094.0","1.0"
"11951","8784094.0","11943489.0","0.0"
"11952","11943489.0","9724038.0","1.0"
"11953","9724038.0","11943489.0","0.0"
"11954","11943489.0","8880414.0","1.0"
"11955","8880414.0","11943489.0","0.0"
"11956","11943489.0","11820988.0","1.0"
"11957","11820988.0","11943489.0","0.0"
"11958","11943489.0","5450546.0","1.0"
"11959","5450546.0","11943489.0","0.0"
"11960","11943489.0","10742492.0","1.0"
"11961","10742492.0","11943489.0","0.0"
"11962","11943489.0","10597333.0","1.0"
"11963","10597333.0","11943489.0","0.0"
"11964","11943489.0","8153619.0","1.0"
"11965","8153619.0","11943489.0","0.0"
"11966","11943489.0","8281639.0","1.0"
"11967","8281639.0","11943489.0","0.0"
"11968","11943489.0","10822203.0","1.0"
"11969","10822203.0","11943489.0","0.0"
"11970","11943489.0","10327645.0","1.0"
"11971","10327645.0","11943489.0","0.0"
"11972","11943489.0","11273339.0","1.0"
"11973","11273339.0","11943489.0","0.0"
"11974","11943489.0","7780575.0","1.0"
"11975","7780575.0","11943489.0","0.0"
"11976","11943489.0","8873827.0","1.0"
"11977","8873827.0","11943489.0","0.0"
"11978","11943489.0","10021828.0","1.0"
"11979","10021828.0","11943489.0","0.0"
"11980","7753482.0","10725259.0","1.0"
"11981","10725259.0","7753482.0","0.0"
"11982","7753482.0","10456126.0","1.0"
"11983","10456126.0","7753482.0","0.0"
"11984","7753482.0","11317816.0","1.0"
"11985","11317816.0","7753482.0","0.0"
"11986","7753482.0","11774124.0","1.0"
"11987","11774124.0","7753482.0","0.0"
"11988","7753482.0","8176770.0","1.0"
"11989","8176770.0","7753482.0","0.0"
"11990","7753482.0","8437937.0","1.0"
"11991","8437937.0","7753482.0","0.0"
"11992","7753482.0","6999080.0","1.0"
"11993","6999080.0","7753482.0","0.0"
"11994","7753482.0","10802015.0","1.0"
"11995","10802015.0","7753482.0","0.0"
"11996","7753482.0","9757914.0","1.0"
"11997","9757914.0","7753482.0","0.0"
"11998","7753482.0","5898447.0","1.0"
"11999","5898447.0","7753482.0","0.0"
"12000","7753482.0","8256116.0","1.0"
"12001","8256116.0","7753482.0","0.0"
"12002","7753482.0","6601918.0","1.0"
"12003","6601918.0","7753482.0","0.0"
"12004","7753482.0","8758228.0","1.0"
"12005","8758228.0","7753482.0","0.0"
"12006","7753482.0","9468414.0","1.0"
"12007","9468414.0","7753482.0","0.0"
"12008","7753482.0","8379646.0","1.0"
"12009","8379646.0","7753482.0","0.0"
"12010","7753482.0","10864430.0","1.0"
"12011","10864430.0","7753482.0","0.0"
"12012","7753482.0","9198786.0","1.0"
"12013","9198786.0","7753482.0","0.0"
"12014","7753482.0","10199444.0","1.0"
"12015","10199444.0","7753482.0","0.0"
"12016","7753482.0","9419455.0","1.0"
"12017","9419455.0","7753482.0","0.0"
"12018","7753482.0","9669553.0","1.0"
"12019","9669553.0","7753482.0","0.0"
"12020","9287438.0","11542837.0","1.0"
"12021","11542837.0","9287438.0","0.0"
"12022","9287438.0","11407671.0","1.0"
"12023","11407671.0","9287438.0","0.0"
"12024","9287438.0","11504059.0","1.0"
"12025","11504059.0","9287438.0","0.0"
"12026","9287438.0","9981788.0","1.0"
"12027","9981788.0","9287438.0","0.0"
"12028","9287438.0","10697717.0","1.0"
"12029","10697717.0","9287438.0","0.0"
"12030","9287438.0","10338475.0","1.0"
"12031","10338475.0","9287438.0","0.0"
"12032","9287438.0","10000323.0","1.0"
"12033","10000323.0","9287438.0","0.0"
"12034","9287438.0","8695009.0","1.0"
"12035","8695009.0","9287438.0","0.0"
"12036","9287438.0","10642366.0","1.0"
"12037","10642366.0","9287438.0","0.0"
"12038","9287438.0","8332719.0","1.0"
"12039","8332719.0","9287438.0","0.0"
"12040","9287438.0","11504435.0","1.0"
"12041","11504435.0","9287438.0","0.0"
"12042","9287438.0","10000553.0","1.0"
"12043","10000553.0","9287438.0","0.0"
"12044","9287438.0","8669043.0","1.0"
"12045","8669043.0","9287438.0","0.0"
"12046","9287438.0","7401406.0","1.0"
"12047","7401406.0","9287438.0","0.0"
"12048","9287438.0","7400603.0","1.0"
"12049","7400603.0","9287438.0","0.0"
"12050","9287438.0","6317061.0","1.0"
"12051","6317061.0","9287438.0","0.0"
"12052","9287438.0","5308163.0","1.0"
"12053","5308163.0","9287438.0","0.0"
"12054","9287438.0","8984512.0","1.0"
"12055","8984512.0","9287438.0","0.0"
"12056","9287438.0","10902417.0","1.0"
"12057","10902417.0","9287438.0","0.0"
"12058","9287438.0","10295883.0","1.0"
"12059","10295883.0","9287438.0","0.0"
"12060","9301596.0","8087014.0","1.0"
"12061","8087014.0","9301596.0","0.0"
"12062","9301596.0","10372691.0","1.0"
"12063","10372691.0","9301596.0","0.0"
"12064","9301596.0","11891035.0","1.0"
"12065","11891035.0","9301596.0","0.0"
"12066","9301596.0","11504329.0","1.0"
"12067","11504329.0","9301596.0","0.0"
"12068","9301596.0","10619076.0","1.0"
"12069","10619076.0","9301596.0","0.0"
"12070","9301596.0","7321695.0","1.0"
"12071","7321695.0","9301596.0","0.0"
"12072","9301596.0","11779034.0","1.0"
"12073","11779034.0","9301596.0","0.0"
"12074","9301596.0","10093039.0","1.0"
"12075","10093039.0","9301596.0","0.0"
"12076","9301596.0","9232277.0","1.0"
"12077","9232277.0","9301596.0","0.0"
"12078","9301596.0","10250011.0","1.0"
"12079","10250011.0","9301596.0","0.0"
"12080","9301596.0","9177791.0","1.0"
"12081","9177791.0","9301596.0","0.0"
"12082","9301596.0","11927756.0","1.0"
"12083","11927756.0","9301596.0","0.0"
"12084","9301596.0","8648639.0","1.0"
"12085","8648639.0","9301596.0","0.0"
"12086","9301596.0","7357394.0","1.0"
"12087","7357394.0","9301596.0","0.0"
"12088","9301596.0","11389730.0","1.0"
"12089","11389730.0","9301596.0","0.0"
"12090","9301596.0","9668091.0","1.0"
"12091","9668091.0","9301596.0","0.0"
"12092","9301596.0","11328452.0","1.0"
"12093","11328452.0","9301596.0","0.0"
"12094","9301596.0","8379645.0","1.0"
"12095","8379645.0","9301596.0","0.0"
"12096","9301596.0","10829406.0","1.0"
"12097","10829406.0","9301596.0","0.0"
"12098","9301596.0","9969844.0","1.0"
"12099","9969844.0","9301596.0","0.0"
"12100","10922201.0","11345359.0","1.0"
"12101","11345359.0","10922201.0","0.0"
"12102","10922201.0","11561991.0","1.0"
"12103","11561991.0","10922201.0","0.0"
"12104","10922201.0","11542884.0","1.0"
"12105","11542884.0","10922201.0","0.0"
"12106","10922201.0","10059165.0","1.0"
"12107","10059165.0","10922201.0","0.0"
"12108","10922201.0","10756522.0","1.0"
"12109","10756522.0","10922201.0","0.0"
"12110","10922201.0","6757029.0","1.0"
"12111","6757029.0","10922201.0","0.0"
"12112","10922201.0","11472657.0","1.0"
"12113","11472657.0","10922201.0","0.0"
"12114","10922201.0","8212493.0","1.0"
"12115","8212493.0","10922201.0","0.0"
"12116","10922201.0","10756520.0","1.0"
"12117","10756520.0","10922201.0","0.0"
"12118","10922201.0","11853299.0","1.0"
"12119","11853299.0","10922201.0","0.0"
"12120","10922201.0","10455691.0","1.0"
"12121","10455691.0","10922201.0","0.0"
"12122","10922201.0","10642424.0","1.0"
"12123","10642424.0","10922201.0","0.0"
"12124","10922201.0","9815040.0","1.0"
"12125","9815040.0","10922201.0","0.0"
"12126","10922201.0","7335154.0","1.0"
"12127","7335154.0","10922201.0","0.0"
"12128","10922201.0","11823211.0","1.0"
"12129","11823211.0","10922201.0","0.0"
"12130","10922201.0","6317061.0","1.0"
"12131","6317061.0","10922201.0","0.0"
"12132","10922201.0","10922407.0","1.0"
"12133","10922407.0","10922201.0","0.0"
"12134","10922201.0","11037176.0","1.0"
"12135","11037176.0","10922201.0","0.0"
"12136","10922201.0","11606876.0","1.0"
"12137","11606876.0","10922201.0","0.0"
"12138","10922201.0","10817202.0","1.0"
"12139","10817202.0","10922201.0","0.0"
"12140","10922474.0","9896674.0","1.0"
"12141","9896674.0","10922474.0","0.0"
"12142","10922474.0","6871862.0","1.0"
"12143","6871862.0","10922474.0","0.0"
"12144","10922474.0","8145112.0","1.0"
"12145","8145112.0","10922474.0","0.0"
"12146","10922474.0","11775269.0","1.0"
"12147","11775269.0","10922474.0","0.0"
"12148","10922474.0","10644470.0","1.0"
"12149","10644470.0","10922474.0","0.0"
"12150","10922474.0","9454972.0","1.0"
"12151","9454972.0","10922474.0","0.0"
"12152","10922474.0","9535232.0","1.0"
"12153","9535232.0","10922474.0","0.0"
"12154","10922474.0","8438203.0","1.0"
"12155","8438203.0","10922474.0","0.0"
"12156","10922474.0","10297324.0","1.0"
"12157","10297324.0","10922474.0","0.0"
"12158","10922474.0","6536691.0","1.0"
"12159","6536691.0","10922474.0","0.0"
"12160","10922474.0","10729050.0","1.0"
"12161","10729050.0","10922474.0","0.0"
"12162","10922474.0","9898913.0","1.0"
"12163","9898913.0","10922474.0","0.0"
"12164","10922474.0","9898380.0","1.0"
"12165","9898380.0","10922474.0","0.0"
"12166","10922474.0","10858159.0","1.0"
"12167","10858159.0","10922474.0","0.0"
"12168","10922474.0","10240625.0","1.0"
"12169","10240625.0","10922474.0","0.0"
"12170","10922474.0","10410188.0","1.0"
"12171","10410188.0","10922474.0","0.0"
"12172","10922474.0","8783760.0","1.0"
"12173","8783760.0","10922474.0","0.0"
"12174","10922474.0","10906621.0","1.0"
"12175","10906621.0","10922474.0","0.0"
"12176","10922474.0","10631640.0","1.0"
"12177","10631640.0","10922474.0","0.0"
"12178","10922474.0","7620866.0","1.0"
"12179","7620866.0","10922474.0","0.0"
"12180","11471388.0","10567019.0","1.0"
"12181","10567019.0","11471388.0","0.0"
"12182","11471388.0","6068934.0","1.0"
"12183","6068934.0","11471388.0","0.0"
"12184","11471388.0","7357035.0","1.0"
"12185","7357035.0","11471388.0","0.0"
"12186","11471388.0","7294741.0","1.0"
"12187","7294741.0","11471388.0","0.0"
"12188","11471388.0","11598831.0","1.0"
"12189","11598831.0","11471388.0","0.0"
"12190","11471388.0","11515613.0","1.0"
"12191","11515613.0","11471388.0","0.0"
"12192","11471388.0","10325561.0","1.0"
"12193","10325561.0","11471388.0","0.0"
"12194","11471388.0","11999773.0","1.0"
"12195","11999773.0","11471388.0","0.0"
"12196","11471388.0","11860092.0","1.0"
"12197","11860092.0","11471388.0","0.0"
"12198","11471388.0","7264929.0","1.0"
"12199","7264929.0","11471388.0","0.0"
"12200","11471388.0","7599025.0","1.0"
"12201","7599025.0","11471388.0","0.0"
"12202","11471388.0","9815037.0","1.0"
"12203","9815037.0","11471388.0","0.0"
"12204","11471388.0","10106328.0","1.0"
"12205","10106328.0","11471388.0","0.0"
"12206","11471388.0","11201527.0","1.0"
"12207","11201527.0","11471388.0","0.0"
"12208","11471388.0","8491027.0","1.0"
"12209","8491027.0","11471388.0","0.0"
"12210","11471388.0","9901343.0","1.0"
"12211","9901343.0","11471388.0","0.0"
"12212","11471388.0","12039411.0","1.0"
"12213","12039411.0","11471388.0","0.0"
"12214","11471388.0","11159130.0","1.0"
"12215","11159130.0","11471388.0","0.0"
"12216","11471388.0","10325957.0","1.0"
"12217","10325957.0","11471388.0","0.0"
"12218","11471388.0","11959234.0","1.0"
"12219","11959234.0","11471388.0","0.0"
"12220","10617623.0","10468510.0","1.0"
"12221","10468510.0","10617623.0","0.0"
"12222","10617623.0","9995201.0","1.0"
"12223","9995201.0","10617623.0","0.0"
"12224","10617623.0","9419455.0","1.0"
"12225","9419455.0","10617623.0","0.0"
"12226","10617623.0","11842722.0","1.0"
"12227","11842722.0","10617623.0","0.0"
"12228","10617623.0","10199444.0","1.0"
"12229","10199444.0","10617623.0","0.0"
"12230","10617623.0","7259273.0","1.0"
"12231","7259273.0","10617623.0","0.0"
"12232","10617623.0","11404867.0","1.0"
"12233","11404867.0","10617623.0","0.0"
"12234","10617623.0","10670668.0","1.0"
"12235","10670668.0","10617623.0","0.0"
"12236","10617623.0","10569851.0","1.0"
"12237","10569851.0","10617623.0","0.0"
"12238","10617623.0","9669553.0","1.0"
"12239","9669553.0","10617623.0","0.0"
"12240","10617623.0","8379646.0","1.0"
"12241","8379646.0","10617623.0","0.0"
"12242","10617623.0","9198786.0","1.0"
"12243","9198786.0","10617623.0","0.0"
"12244","10617623.0","9898535.0","1.0"
"12245","9898535.0","10617623.0","0.0"
"12246","10617623.0","8758228.0","1.0"
"12247","8758228.0","10617623.0","0.0"
"12248","10617623.0","11088051.0","1.0"
"12249","11088051.0","10617623.0","0.0"
"12250","10617623.0","11778634.0","1.0"
"12251","11778634.0","10617623.0","0.0"
"12252","10617623.0","8256116.0","1.0"
"12253","8256116.0","10617623.0","0.0"
"12254","10617623.0","9468414.0","1.0"
"12255","9468414.0","10617623.0","0.0"
"12256","10617623.0","9332994.0","1.0"
"12257","9332994.0","10617623.0","0.0"
"12258","10617623.0","10296471.0","1.0"
"12259","10296471.0","10617623.0","0.0"
"12260","10409332.0","9055991.0","1.0"
"12261","9055991.0","10409332.0","0.0"
"12262","10409332.0","10340038.0","1.0"
"12263","10340038.0","10409332.0","0.0"
"12264","10409332.0","10057571.0","1.0"
"12265","10057571.0","10409332.0","0.0"
"12266","10409332.0","6989466.0","1.0"
"12267","6989466.0","10409332.0","0.0"
"12268","10409332.0","9875453.0","1.0"
"12269","9875453.0","10409332.0","0.0"
"12270","10409332.0","11201373.0","1.0"
"12271","11201373.0","10409332.0","0.0"
"12272","10409332.0","9730380.0","1.0"
"12273","9730380.0","10409332.0","0.0"
"12274","10409332.0","8720352.0","1.0"
"12275","8720352.0","10409332.0","0.0"
"12276","10409332.0","10283639.0","1.0"
"12277","10283639.0","10409332.0","0.0"
"12278","10409332.0","9624747.0","1.0"
"12279","9624747.0","10409332.0","0.0"
"12280","10409332.0","10296471.0","1.0"
"12281","10296471.0","10409332.0","0.0"
"12282","10409332.0","8239538.0","1.0"
"12283","8239538.0","10409332.0","0.0"
"12284","10409332.0","9608073.0","1.0"
"12285","9608073.0","10409332.0","0.0"
"12286","10409332.0","8913485.0","1.0"
"12287","8913485.0","10409332.0","0.0"
"12288","10409332.0","10340158.0","1.0"
"12289","10340158.0","10409332.0","0.0"
"12290","10409332.0","10021828.0","1.0"
"12291","10021828.0","10409332.0","0.0"
"12292","10409332.0","9572084.0","1.0"
"12293","9572084.0","10409332.0","0.0"
"12294","10409332.0","11273339.0","1.0"
"12295","11273339.0","10409332.0","0.0"
"12296","10409332.0","8281639.0","1.0"
"12297","8281639.0","10409332.0","0.0"
"12298","10409332.0","9898535.0","1.0"
"12299","9898535.0","10409332.0","0.0"
"12300","10184447.0","11140286.0","1.0"
"12301","11140286.0","10184447.0","0.0"
"12302","10184447.0","10865008.0","1.0"
"12303","10865008.0","10184447.0","0.0"
"12304","10184447.0","10902417.0","1.0"
"12305","10902417.0","10184447.0","0.0"
"12306","10184447.0","10697717.0","1.0"
"12307","10697717.0","10184447.0","0.0"
"12308","10184447.0","7424465.0","1.0"
"12309","7424465.0","10184447.0","0.0"
"12310","10184447.0","5558359.0","1.0"
"12311","5558359.0","10184447.0","0.0"
"12312","10184447.0","7504732.0","1.0"
"12313","7504732.0","10184447.0","0.0"
"12314","10184447.0","5308163.0","1.0"
"12315","5308163.0","10184447.0","0.0"
"12316","10184447.0","7504828.0","1.0"
"12317","7504828.0","10184447.0","0.0"
"12318","10184447.0","9287438.0","1.0"
"12319","9287438.0","10184447.0","0.0"
"12320","10184447.0","9981788.0","1.0"
"12321","9981788.0","10184447.0","0.0"
"12322","10184447.0","11504059.0","1.0"
"12323","11504059.0","10184447.0","0.0"
"12324","10184447.0","11407671.0","1.0"
"12325","11407671.0","10184447.0","0.0"
"12326","10184447.0","10338475.0","1.0"
"12327","10338475.0","10184447.0","0.0"
"12328","10184447.0","11542837.0","1.0"
"12329","11542837.0","10184447.0","0.0"
"12330","10184447.0","10271610.0","1.0"
"12331","10271610.0","10184447.0","0.0"
"12332","10184447.0","6317107.0","1.0"
"12333","6317107.0","10184447.0","0.0"
"12334","10184447.0","8332719.0","1.0"
"12335","8332719.0","10184447.0","0.0"
"12336","10184447.0","7400603.0","1.0"
"12337","7400603.0","10184447.0","0.0"
"12338","10184447.0","10000323.0","1.0"
"12339","10000323.0","10184447.0","0.0"
"12340","10020336.0","6601918.0","1.0"
"12341","6601918.0","10020336.0","0.0"
"12342","10020336.0","10802015.0","1.0"
"12343","10802015.0","10020336.0","0.0"
"12344","10020336.0","9468414.0","1.0"
"12345","9468414.0","10020336.0","0.0"
"12346","10020336.0","9757914.0","1.0"
"12347","9757914.0","10020336.0","0.0"
"12348","10020336.0","9198786.0","1.0"
"12349","9198786.0","10020336.0","0.0"
"12350","10020336.0","8379646.0","1.0"
"12351","8379646.0","10020336.0","0.0"
"12352","10020336.0","8256116.0","1.0"
"12353","8256116.0","10020336.0","0.0"
"12354","10020336.0","8758228.0","1.0"
"12355","8758228.0","10020336.0","0.0"
"12356","10020336.0","8176770.0","1.0"
"12357","8176770.0","10020336.0","0.0"
"12358","10020336.0","6999080.0","1.0"
"12359","6999080.0","10020336.0","0.0"
"12360","10020336.0","10199444.0","1.0"
"12361","10199444.0","10020336.0","0.0"
"12362","10020336.0","9669553.0","1.0"
"12363","9669553.0","10020336.0","0.0"
"12364","10020336.0","11317816.0","1.0"
"12365","11317816.0","10020336.0","0.0"
"12366","10020336.0","9419455.0","1.0"
"12367","9419455.0","10020336.0","0.0"
"12368","10020336.0","11404867.0","1.0"
"12369","11404867.0","10020336.0","0.0"
"12370","10020336.0","10725259.0","1.0"
"12371","10725259.0","10020336.0","0.0"
"12372","10020336.0","10468510.0","1.0"
"12373","10468510.0","10020336.0","0.0"
"12374","10020336.0","7753482.0","1.0"
"12375","7753482.0","10020336.0","0.0"
"12376","10020336.0","10569851.0","1.0"
"12377","10569851.0","10020336.0","0.0"
"12378","10020336.0","11774124.0","1.0"
"12379","11774124.0","10020336.0","0.0"
"12380","9536994.0","10550986.0","1.0"
"12381","10550986.0","9536994.0","0.0"
"12382","9536994.0","10882677.0","1.0"
"12383","10882677.0","9536994.0","0.0"
"12384","9536994.0","6733376.0","1.0"
"12385","6733376.0","9536994.0","0.0"
"12386","9536994.0","10286370.0","1.0"
"12387","10286370.0","9536994.0","0.0"
"12388","9536994.0","10454221.0","1.0"
"12389","10454221.0","9536994.0","0.0"
"12390","9536994.0","9192081.0","1.0"
"12391","9192081.0","9536994.0","0.0"
"12392","9536994.0","9130370.0","1.0"
"12393","9130370.0","9536994.0","0.0"
"12394","9536994.0","9445259.0","1.0"
"12395","9445259.0","9536994.0","0.0"
"12396","9536994.0","10065912.0","1.0"
"12397","10065912.0","9536994.0","0.0"
"12398","9536994.0","9079935.0","1.0"
"12399","9079935.0","9536994.0","0.0"
"12400","9536994.0","9685830.0","1.0"
"12401","9685830.0","9536994.0","0.0"
"12402","9536994.0","6666214.0","1.0"
"12403","6666214.0","9536994.0","0.0"
"12404","9536994.0","9188134.0","1.0"
"12405","9188134.0","9536994.0","0.0"
"12406","9536994.0","11103292.0","1.0"
"12407","11103292.0","9536994.0","0.0"
"12408","9536994.0","9177791.0","1.0"
"12409","9177791.0","9536994.0","0.0"
"12410","9536994.0","9268867.0","1.0"
"12411","9268867.0","9536994.0","0.0"
"12412","9536994.0","10566957.0","1.0"
"12413","10566957.0","9536994.0","0.0"
"12414","9536994.0","10566892.0","1.0"
"12415","10566892.0","9536994.0","0.0"
"12416","9536994.0","7620866.0","1.0"
"12417","7620866.0","9536994.0","0.0"
"12418","9536994.0","11230852.0","1.0"
"12419","11230852.0","9536994.0","0.0"
"12420","7050290.0","10446239.0","1.0"
"12421","10446239.0","7050290.0","0.0"
"12422","7050290.0","9268867.0","1.0"
"12423","9268867.0","7050290.0","0.0"
"12424","7050290.0","9173554.0","1.0"
"12425","9173554.0","7050290.0","0.0"
"12426","7050290.0","11103582.0","1.0"
"12427","11103582.0","7050290.0","0.0"
"12428","7050290.0","10603203.0","1.0"
"12429","10603203.0","7050290.0","0.0"
"12430","7050290.0","8444503.0","1.0"
"12431","8444503.0","7050290.0","0.0"
"12432","7050290.0","10328199.0","1.0"
"12433","10328199.0","7050290.0","0.0"
"12434","7050290.0","10566957.0","1.0"
"12435","10566957.0","7050290.0","0.0"
"12436","7050290.0","10242193.0","1.0"
"12437","10242193.0","7050290.0","0.0"
"12438","7050290.0","8384618.0","1.0"
"12439","8384618.0","7050290.0","0.0"
"12440","7050290.0","9272109.0","1.0"
"12441","9272109.0","7050290.0","0.0"
"12442","7050290.0","9079935.0","1.0"
"12443","9079935.0","7050290.0","0.0"
"12444","7050290.0","11002102.0","1.0"
"12445","11002102.0","7050290.0","0.0"
"12446","7050290.0","10882677.0","1.0"
"12447","10882677.0","7050290.0","0.0"
"12448","7050290.0","9489172.0","1.0"
"12449","9489172.0","7050290.0","0.0"
"12450","7050290.0","10117891.0","1.0"
"12451","10117891.0","7050290.0","0.0"
"12452","7050290.0","9685830.0","1.0"
"12453","9685830.0","7050290.0","0.0"
"12454","7050290.0","8972925.0","1.0"
"12455","8972925.0","7050290.0","0.0"
"12456","7050290.0","11893169.0","1.0"
"12457","11893169.0","7050290.0","0.0"
"12458","7050290.0","9536994.0","1.0"
"12459","9536994.0","7050290.0","0.0"
"12460","10315447.0","11103582.0","1.0"
"12461","11103582.0","10315447.0","0.0"
"12462","10315447.0","10603203.0","1.0"
"12463","10603203.0","10315447.0","0.0"
"12464","10315447.0","9173554.0","1.0"
"12465","9173554.0","10315447.0","0.0"
"12466","10315447.0","10328199.0","1.0"
"12467","10328199.0","10315447.0","0.0"
"12468","10315447.0","8444503.0","1.0"
"12469","8444503.0","10315447.0","0.0"
"12470","10315447.0","9268867.0","1.0"
"12471","9268867.0","10315447.0","0.0"
"12472","10315447.0","7050290.0","1.0"
"12473","7050290.0","10315447.0","0.0"
"12474","10315447.0","10242193.0","1.0"
"12475","10242193.0","10315447.0","0.0"
"12476","10315447.0","10446239.0","1.0"
"12477","10446239.0","10315447.0","0.0"
"12478","10315447.0","8384618.0","1.0"
"12479","8384618.0","10315447.0","0.0"
"12480","10315447.0","10566957.0","1.0"
"12481","10566957.0","10315447.0","0.0"
"12482","10315447.0","9272109.0","1.0"
"12483","9272109.0","10315447.0","0.0"
"12484","10315447.0","11002102.0","1.0"
"12485","11002102.0","10315447.0","0.0"
"12486","10315447.0","9079935.0","1.0"
"12487","9079935.0","10315447.0","0.0"
"12488","10315447.0","10117891.0","1.0"
"12489","10117891.0","10315447.0","0.0"
"12490","10315447.0","9489172.0","1.0"
"12491","9489172.0","10315447.0","0.0"
"12492","10315447.0","11893169.0","1.0"
"12493","11893169.0","10315447.0","0.0"
"12494","10315447.0","8972925.0","1.0"
"12495","8972925.0","10315447.0","0.0"
"12496","10315447.0","9685830.0","1.0"
"12497","9685830.0","10315447.0","0.0"
"12498","10315447.0","9306016.0","1.0"
"12499","9306016.0","10315447.0","0.0"
"12500","10742681.0","9332994.0","1.0"
"12501","9332994.0","10742681.0","0.0"
"12502","10742681.0","11778634.0","1.0"
"12503","11778634.0","10742681.0","0.0"
"12504","10742681.0","9524579.0","1.0"
"12505","9524579.0","10742681.0","0.0"
"12506","10742681.0","11088051.0","1.0"
"12507","11088051.0","10742681.0","0.0"
"12508","10742681.0","10766459.0","1.0"
"12509","10766459.0","10742681.0","0.0"
"12510","10742681.0","9669402.0","1.0"
"12511","9669402.0","10742681.0","0.0"
"12512","10742681.0","10977749.0","1.0"
"12513","10977749.0","10742681.0","0.0"
"12514","10742681.0","7723431.0","1.0"
"12515","7723431.0","10742681.0","0.0"
"12516","10742681.0","10670668.0","1.0"
"12517","10670668.0","10742681.0","0.0"
"12518","10742681.0","7259273.0","1.0"
"12519","7259273.0","10742681.0","0.0"
"12520","10742681.0","9898535.0","1.0"
"12521","9898535.0","10742681.0","0.0"
"12522","10742681.0","9572084.0","1.0"
"12523","9572084.0","10742681.0","0.0"
"12524","10742681.0","10620346.0","1.0"
"12525","10620346.0","10742681.0","0.0"
"12526","10742681.0","11842722.0","1.0"
"12527","11842722.0","10742681.0","0.0"
"12528","10742681.0","9608073.0","1.0"
"12529","9608073.0","10742681.0","0.0"
"12530","10742681.0","10822203.0","1.0"
"12531","10822203.0","10742681.0","0.0"
